,atlas,classifier,dataset,iter_shuffle_split,measure,n_regions,scores,dimensionality
363,aal_spm12,svc_l1,ADNI,13,partial correlation,NA,0.55416667,117
364,aal_spm12,svc_l2,ADNI,13,partial correlation,NA,0.59166667,117
365,aal_spm12,ridge,ADNI,13,partial correlation,NA,0.59583333,117
366,aal_spm12,svc_l1,ADNI,13,tangent,NA,0.625,117
367,aal_spm12,svc_l2,ADNI,13,tangent,NA,0.69166667,117
368,aal_spm12,ridge,ADNI,13,tangent,NA,0.66666667,117
369,basc_scale122,svc_l1,ADNI,13,correlation,NA,0.65,122
370,basc_scale122,svc_l2,ADNI,13,correlation,NA,0.62916667,122
371,basc_scale122,ridge,ADNI,13,correlation,NA,0.60833333,122
372,basc_scale122,svc_l1,ADNI,13,partial correlation,NA,0.62916667,122
373,basc_scale122,svc_l2,ADNI,13,partial correlation,NA,0.72083333,122
374,basc_scale122,ridge,ADNI,13,partial correlation,NA,0.72083333,122
375,basc_scale122,svc_l1,ADNI,13,tangent,NA,0.7125,122
376,basc_scale122,svc_l2,ADNI,13,tangent,NA,0.825,122
377,basc_scale122,ridge,ADNI,13,tangent,NA,0.85833333,122
378,ho_cort_symm_split,svc_l1,ADNI,14,correlation,NA,0.68333333,96
379,ho_cort_symm_split,svc_l2,ADNI,14,correlation,NA,0.73333333,96
380,ho_cort_symm_split,ridge,ADNI,14,correlation,NA,0.75416667,96
381,ho_cort_symm_split,svc_l1,ADNI,14,partial correlation,NA,0.6,96
382,ho_cort_symm_split,svc_l2,ADNI,14,partial correlation,NA,0.65,96
383,ho_cort_symm_split,ridge,ADNI,14,partial correlation,NA,0.65416667,96
384,ho_cort_symm_split,svc_l1,ADNI,14,tangent,NA,0.525,96
385,ho_cort_symm_split,svc_l2,ADNI,14,tangent,NA,0.69166667,96
386,ho_cort_symm_split,ridge,ADNI,14,tangent,NA,0.67916667,96
387,aal_spm12,svc_l1,ADNI,14,correlation,NA,0.72083333,117
388,aal_spm12,svc_l2,ADNI,14,correlation,NA,0.59583333,117
389,aal_spm12,ridge,ADNI,14,correlation,NA,0.6,117
390,aal_spm12,svc_l1,ADNI,14,partial correlation,NA,0.42083333,117
391,aal_spm12,svc_l2,ADNI,14,partial correlation,NA,0.6,117
392,aal_spm12,ridge,ADNI,14,partial correlation,NA,0.60416667,117
393,aal_spm12,svc_l1,ADNI,14,tangent,NA,0.54166667,117
394,aal_spm12,svc_l2,ADNI,14,tangent,NA,0.71666667,117
395,aal_spm12,ridge,ADNI,14,tangent,NA,0.70833333,117
396,basc_scale122,svc_l1,ADNI,14,correlation,NA,0.6375,122
397,basc_scale122,svc_l2,ADNI,14,correlation,NA,0.70833333,122
398,basc_scale122,ridge,ADNI,14,correlation,NA,0.70833333,122
399,basc_scale122,svc_l1,ADNI,14,partial correlation,NA,0.625,122
400,basc_scale122,svc_l2,ADNI,14,partial correlation,NA,0.6875,122
401,basc_scale122,ridge,ADNI,14,partial correlation,NA,0.67916667,122
402,basc_scale122,svc_l1,ADNI,14,tangent,NA,0.79583333,122
403,basc_scale122,svc_l2,ADNI,14,tangent,NA,0.80833333,122
404,basc_scale122,ridge,ADNI,14,tangent,NA,0.8,122
405,ho_cort_symm_split,svc_l1,ADNI,15,correlation,NA,0.53333333,96
406,ho_cort_symm_split,svc_l2,ADNI,15,correlation,NA,0.6,96
407,ho_cort_symm_split,ridge,ADNI,15,correlation,NA,0.62083333,96
408,ho_cort_symm_split,svc_l1,ADNI,15,partial correlation,NA,0.5,96
409,ho_cort_symm_split,svc_l2,ADNI,15,partial correlation,NA,0.7,96
410,ho_cort_symm_split,ridge,ADNI,15,partial correlation,NA,0.7,96
411,ho_cort_symm_split,svc_l1,ADNI,15,tangent,NA,0.50833333,96
412,ho_cort_symm_split,svc_l2,ADNI,15,tangent,NA,0.6875,96
413,ho_cort_symm_split,ridge,ADNI,15,tangent,NA,0.675,96
414,aal_spm12,svc_l1,ADNI,15,correlation,NA,0.5375,117
415,aal_spm12,svc_l2,ADNI,15,correlation,NA,0.64166667,117
416,aal_spm12,ridge,ADNI,15,correlation,NA,0.6625,117
417,aal_spm12,svc_l1,ADNI,15,partial correlation,NA,0.35416667,117
418,aal_spm12,svc_l2,ADNI,15,partial correlation,NA,0.5625,117
419,aal_spm12,ridge,ADNI,15,partial correlation,NA,0.5625,117
420,aal_spm12,svc_l1,ADNI,15,tangent,NA,0.45,117
421,aal_spm12,svc_l2,ADNI,15,tangent,NA,0.72083333,117
422,aal_spm12,ridge,ADNI,15,tangent,NA,0.7,117
423,basc_scale122,svc_l1,ADNI,15,correlation,NA,0.64166667,122
424,basc_scale122,svc_l2,ADNI,15,correlation,NA,0.69583333,122
425,basc_scale122,ridge,ADNI,15,correlation,NA,0.70416667,122
426,basc_scale122,svc_l1,ADNI,15,partial correlation,NA,0.55,122
427,basc_scale122,svc_l2,ADNI,15,partial correlation,NA,0.63333333,122
428,basc_scale122,ridge,ADNI,15,partial correlation,NA,0.63333333,122
429,basc_scale122,svc_l1,ADNI,15,tangent,NA,0.63333333,122
430,basc_scale122,svc_l2,ADNI,15,tangent,NA,0.775,122
431,basc_scale122,ridge,ADNI,15,tangent,NA,0.78333333,122
432,ho_cort_symm_split,svc_l1,ADNI,16,correlation,NA,0.60416667,96
433,ho_cort_symm_split,svc_l2,ADNI,16,correlation,NA,0.57916667,96
434,ho_cort_symm_split,ridge,ADNI,16,correlation,NA,0.57083333,96
435,ho_cort_symm_split,svc_l1,ADNI,16,partial correlation,NA,0.575,96
436,ho_cort_symm_split,svc_l2,ADNI,16,partial correlation,NA,0.675,96
437,ho_cort_symm_split,ridge,ADNI,16,partial correlation,NA,0.67083333,96
438,ho_cort_symm_split,svc_l1,ADNI,16,tangent,NA,0.62916667,96
439,ho_cort_symm_split,svc_l2,ADNI,16,tangent,NA,0.83333333,96
440,ho_cort_symm_split,ridge,ADNI,16,tangent,NA,0.79166667,96
441,aal_spm12,svc_l1,ADNI,16,correlation,NA,0.72916667,117
442,aal_spm12,svc_l2,ADNI,16,correlation,NA,0.6375,117
443,aal_spm12,ridge,ADNI,16,correlation,NA,0.6125,117
444,aal_spm12,svc_l1,ADNI,16,partial correlation,NA,0.5,117
445,aal_spm12,svc_l2,ADNI,16,partial correlation,NA,0.4875,117
446,aal_spm12,ridge,ADNI,16,partial correlation,NA,0.49166667,117
447,aal_spm12,svc_l1,ADNI,16,tangent,NA,0.5625,117
448,aal_spm12,svc_l2,ADNI,16,tangent,NA,0.61666667,117
449,aal_spm12,ridge,ADNI,16,tangent,NA,0.65,117
450,basc_scale122,svc_l1,ADNI,16,correlation,NA,0.60416667,122
451,basc_scale122,svc_l2,ADNI,16,correlation,NA,0.72083333,122
452,basc_scale122,ridge,ADNI,16,correlation,NA,0.725,122
453,basc_scale122,svc_l1,ADNI,16,partial correlation,NA,0.63333333,122
454,basc_scale122,svc_l2,ADNI,16,partial correlation,NA,0.75416667,122
455,basc_scale122,ridge,ADNI,16,partial correlation,NA,0.75,122
456,basc_scale122,svc_l1,ADNI,16,tangent,NA,0.89166667,122
457,basc_scale122,svc_l2,ADNI,16,tangent,NA,0.8375,122
458,basc_scale122,ridge,ADNI,16,tangent,NA,0.8375,122
459,ho_cort_symm_split,svc_l1,ADNI,17,correlation,NA,0.61666667,96
460,ho_cort_symm_split,svc_l2,ADNI,17,correlation,NA,0.67083333,96
461,ho_cort_symm_split,ridge,ADNI,17,correlation,NA,0.68333333,96
462,ho_cort_symm_split,svc_l1,ADNI,17,partial correlation,NA,0.55,96
463,ho_cort_symm_split,svc_l2,ADNI,17,partial correlation,NA,0.75416667,96
464,ho_cort_symm_split,ridge,ADNI,17,partial correlation,NA,0.75833333,96
465,ho_cort_symm_split,svc_l1,ADNI,17,tangent,NA,0.52083333,96
466,ho_cort_symm_split,svc_l2,ADNI,17,tangent,NA,0.8375,96
467,ho_cort_symm_split,ridge,ADNI,17,tangent,NA,0.84166667,96
468,aal_spm12,svc_l1,ADNI,17,correlation,NA,0.72083333,117
469,aal_spm12,svc_l2,ADNI,17,correlation,NA,0.6625,117
470,aal_spm12,ridge,ADNI,17,correlation,NA,0.67916667,117
471,aal_spm12,svc_l1,ADNI,17,partial correlation,NA,0.59583333,117
472,aal_spm12,svc_l2,ADNI,17,partial correlation,NA,0.425,117
473,aal_spm12,ridge,ADNI,17,partial correlation,NA,0.42916667,117
474,aal_spm12,svc_l1,ADNI,17,tangent,NA,0.5625,117
475,aal_spm12,svc_l2,ADNI,17,tangent,NA,0.56666667,117
476,aal_spm12,ridge,ADNI,17,tangent,NA,0.5875,117
477,basc_scale122,svc_l1,ADNI,17,correlation,NA,0.6375,122
478,basc_scale122,svc_l2,ADNI,17,correlation,NA,0.58333333,122
479,basc_scale122,ridge,ADNI,17,correlation,NA,0.56666667,122
480,basc_scale122,svc_l1,ADNI,17,partial correlation,NA,0.45416667,122
481,basc_scale122,svc_l2,ADNI,17,partial correlation,NA,0.66666667,122
482,basc_scale122,ridge,ADNI,17,partial correlation,NA,0.67083333,122
483,basc_scale122,svc_l1,ADNI,17,tangent,NA,0.64583333,122
484,basc_scale122,svc_l2,ADNI,17,tangent,NA,0.72916667,122
485,basc_scale122,ridge,ADNI,17,tangent,NA,0.8125,122
486,ho_cort_symm_split,svc_l1,ADNI,18,correlation,NA,0.65833333,96
487,ho_cort_symm_split,svc_l2,ADNI,18,correlation,NA,0.6875,96
488,ho_cort_symm_split,ridge,ADNI,18,correlation,NA,0.69166667,96
489,ho_cort_symm_split,svc_l1,ADNI,18,partial correlation,NA,0.69583333,96
490,ho_cort_symm_split,svc_l2,ADNI,18,partial correlation,NA,0.7,96
491,ho_cort_symm_split,ridge,ADNI,18,partial correlation,NA,0.7,96
492,ho_cort_symm_split,svc_l1,ADNI,18,tangent,NA,0.44583333,96
493,ho_cort_symm_split,svc_l2,ADNI,18,tangent,NA,0.62083333,96
494,ho_cort_symm_split,ridge,ADNI,18,tangent,NA,0.60833333,96
495,aal_spm12,svc_l1,ADNI,18,correlation,NA,0.59166667,117
496,aal_spm12,svc_l2,ADNI,18,correlation,NA,0.65,117
497,aal_spm12,ridge,ADNI,18,correlation,NA,0.625,117
498,aal_spm12,svc_l1,ADNI,18,partial correlation,NA,0.55,117
499,aal_spm12,svc_l2,ADNI,18,partial correlation,NA,0.62083333,117
500,aal_spm12,ridge,ADNI,18,partial correlation,NA,0.625,117
501,aal_spm12,svc_l1,ADNI,18,tangent,NA,0.82083333,117
502,aal_spm12,svc_l2,ADNI,18,tangent,NA,0.65,117
503,aal_spm12,ridge,ADNI,18,tangent,NA,0.6625,117
504,basc_scale122,svc_l1,ADNI,18,correlation,NA,0.7625,122
505,basc_scale122,svc_l2,ADNI,18,correlation,NA,0.75,122
506,basc_scale122,ridge,ADNI,18,correlation,NA,0.74583333,122
507,basc_scale122,svc_l1,ADNI,18,partial correlation,NA,0.58333333,122
508,basc_scale122,svc_l2,ADNI,18,partial correlation,NA,0.6,122
509,basc_scale122,ridge,ADNI,18,partial correlation,NA,0.60416667,122
510,basc_scale122,svc_l1,ADNI,18,tangent,NA,0.7,122
511,basc_scale122,svc_l2,ADNI,18,tangent,NA,0.66666667,122
512,basc_scale122,ridge,ADNI,18,tangent,NA,0.65833333,122
513,ho_cort_symm_split,svc_l1,ADNI,19,correlation,NA,0.625,96
514,ho_cort_symm_split,svc_l2,ADNI,19,correlation,NA,0.62083333,96
515,ho_cort_symm_split,ridge,ADNI,19,correlation,NA,0.59583333,96
516,ho_cort_symm_split,svc_l1,ADNI,19,partial correlation,NA,0.34166667,96
517,ho_cort_symm_split,svc_l2,ADNI,19,partial correlation,NA,0.53333333,96
518,ho_cort_symm_split,ridge,ADNI,19,partial correlation,NA,0.53333333,96
519,ho_cort_symm_split,svc_l1,ADNI,19,tangent,NA,0.5125,96
520,ho_cort_symm_split,svc_l2,ADNI,19,tangent,NA,0.66666667,96
521,ho_cort_symm_split,ridge,ADNI,19,tangent,NA,0.675,96
522,aal_spm12,svc_l1,ADNI,19,correlation,NA,0.65416667,117
523,aal_spm12,svc_l2,ADNI,19,correlation,NA,0.68333333,117
524,aal_spm12,ridge,ADNI,19,correlation,NA,0.67083333,117
525,aal_spm12,svc_l1,ADNI,19,partial correlation,NA,0.65,117
526,aal_spm12,svc_l2,ADNI,19,partial correlation,NA,0.66666667,117
527,aal_spm12,ridge,ADNI,19,partial correlation,NA,0.66666667,117
528,aal_spm12,svc_l1,ADNI,19,tangent,NA,0.60833333,117
529,aal_spm12,svc_l2,ADNI,19,tangent,NA,0.73333333,117
530,aal_spm12,ridge,ADNI,19,tangent,NA,0.74583333,117
531,basc_scale122,svc_l1,ADNI,19,correlation,NA,0.66666667,122
532,basc_scale122,svc_l2,ADNI,19,correlation,NA,0.71666667,122
533,basc_scale122,ridge,ADNI,19,correlation,NA,0.70833333,122
534,basc_scale122,svc_l1,ADNI,19,partial correlation,NA,0.60833333,122
535,basc_scale122,svc_l2,ADNI,19,partial correlation,NA,0.69166667,122
536,basc_scale122,ridge,ADNI,19,partial correlation,NA,0.6875,122
537,basc_scale122,svc_l1,ADNI,19,tangent,NA,0.77916667,122
538,basc_scale122,svc_l2,ADNI,19,tangent,NA,0.72916667,122
539,basc_scale122,ridge,ADNI,19,tangent,NA,0.75416667,122
540,ho_cort_symm_split,svc_l1,ADNI,20,correlation,NA,0.52083333,96
541,ho_cort_symm_split,svc_l2,ADNI,20,correlation,NA,0.63333333,96
542,ho_cort_symm_split,ridge,ADNI,20,correlation,NA,0.6375,96
543,ho_cort_symm_split,svc_l1,ADNI,20,partial correlation,NA,0.59583333,96
544,ho_cort_symm_split,svc_l2,ADNI,20,partial correlation,NA,0.8625,96
545,ho_cort_symm_split,ridge,ADNI,20,partial correlation,NA,0.85416667,96
546,ho_cort_symm_split,svc_l1,ADNI,20,tangent,NA,0.775,96
547,ho_cort_symm_split,svc_l2,ADNI,20,tangent,NA,0.80833333,96
548,ho_cort_symm_split,ridge,ADNI,20,tangent,NA,0.8,96
549,aal_spm12,svc_l1,ADNI,20,correlation,NA,0.62083333,117
550,aal_spm12,svc_l2,ADNI,20,correlation,NA,0.67916667,117
551,aal_spm12,ridge,ADNI,20,correlation,NA,0.66666667,117
552,aal_spm12,svc_l1,ADNI,20,partial correlation,NA,0.5875,117
553,aal_spm12,svc_l2,ADNI,20,partial correlation,NA,0.56666667,117
554,aal_spm12,ridge,ADNI,20,partial correlation,NA,0.56666667,117
555,aal_spm12,svc_l1,ADNI,20,tangent,NA,0.62916667,117
556,aal_spm12,svc_l2,ADNI,20,tangent,NA,0.66666667,117
557,aal_spm12,ridge,ADNI,20,tangent,NA,0.65416667,117
558,basc_scale122,svc_l1,ADNI,20,correlation,NA,0.825,122
559,basc_scale122,svc_l2,ADNI,20,correlation,NA,0.81666667,122
560,basc_scale122,ridge,ADNI,20,correlation,NA,0.82916667,122
561,basc_scale122,svc_l1,ADNI,20,partial correlation,NA,0.54583333,122
562,basc_scale122,svc_l2,ADNI,20,partial correlation,NA,0.59583333,122
563,basc_scale122,ridge,ADNI,20,partial correlation,NA,0.59583333,122
564,basc_scale122,svc_l1,ADNI,20,tangent,NA,0.875,122
565,basc_scale122,svc_l2,ADNI,20,tangent,NA,0.77083333,122
566,basc_scale122,ridge,ADNI,20,tangent,NA,0.76666667,122
567,ho_cort_symm_split,svc_l1,ADNI,21,correlation,NA,0.5875,96
568,ho_cort_symm_split,svc_l2,ADNI,21,correlation,NA,0.71666667,96
569,ho_cort_symm_split,ridge,ADNI,21,correlation,NA,0.72083333,96
570,ho_cort_symm_split,svc_l1,ADNI,21,partial correlation,NA,0.50833333,96
571,ho_cort_symm_split,svc_l2,ADNI,21,partial correlation,NA,0.54166667,96
572,ho_cort_symm_split,ridge,ADNI,21,partial correlation,NA,0.54583333,96
573,ho_cort_symm_split,svc_l1,ADNI,21,tangent,NA,0.55833333,96
574,ho_cort_symm_split,svc_l2,ADNI,21,tangent,NA,0.60416667,96
575,ho_cort_symm_split,ridge,ADNI,21,tangent,NA,0.6125,96
576,aal_spm12,svc_l1,ADNI,21,correlation,NA,0.75833333,117
577,aal_spm12,svc_l2,ADNI,21,correlation,NA,0.77083333,117
578,aal_spm12,ridge,ADNI,21,correlation,NA,0.7875,117
579,aal_spm12,svc_l1,ADNI,21,partial correlation,NA,0.4375,117
580,aal_spm12,svc_l2,ADNI,21,partial correlation,NA,0.65,117
581,aal_spm12,ridge,ADNI,21,partial correlation,NA,0.65416667,117
582,aal_spm12,svc_l1,ADNI,21,tangent,NA,0.4625,117
583,aal_spm12,svc_l2,ADNI,21,tangent,NA,0.7375,117
584,aal_spm12,ridge,ADNI,21,tangent,NA,0.7125,117
585,basc_scale122,svc_l1,ADNI,21,correlation,NA,0.73333333,122
586,basc_scale122,svc_l2,ADNI,21,correlation,NA,0.71666667,122
587,basc_scale122,ridge,ADNI,21,correlation,NA,0.71666667,122
588,basc_scale122,svc_l1,ADNI,21,partial correlation,NA,0.5875,122
589,basc_scale122,svc_l2,ADNI,21,partial correlation,NA,0.7,122
590,basc_scale122,ridge,ADNI,21,partial correlation,NA,0.69583333,122
591,basc_scale122,svc_l1,ADNI,21,tangent,NA,0.67916667,122
592,basc_scale122,svc_l2,ADNI,21,tangent,NA,0.80416667,122
593,basc_scale122,ridge,ADNI,21,tangent,NA,0.81666667,122
594,ho_cort_symm_split,svc_l1,ADNI,22,correlation,NA,0.6125,96
595,ho_cort_symm_split,svc_l2,ADNI,22,correlation,NA,0.5375,96
596,ho_cort_symm_split,ridge,ADNI,22,correlation,NA,0.5375,96
597,ho_cort_symm_split,svc_l1,ADNI,22,partial correlation,NA,0.38333333,96
598,ho_cort_symm_split,svc_l2,ADNI,22,partial correlation,NA,0.68333333,96
599,ho_cort_symm_split,ridge,ADNI,22,partial correlation,NA,0.6875,96
600,ho_cort_symm_split,svc_l1,ADNI,22,tangent,NA,0.46666667,96
601,ho_cort_symm_split,svc_l2,ADNI,22,tangent,NA,0.58333333,96
602,ho_cort_symm_split,ridge,ADNI,22,tangent,NA,0.58333333,96
603,aal_spm12,svc_l1,ADNI,22,correlation,NA,0.65833333,117
604,aal_spm12,svc_l2,ADNI,22,correlation,NA,0.6125,117
605,aal_spm12,ridge,ADNI,22,correlation,NA,0.59166667,117
606,aal_spm12,svc_l1,ADNI,22,partial correlation,NA,0.7125,117
607,aal_spm12,svc_l2,ADNI,22,partial correlation,NA,0.6875,117
608,aal_spm12,ridge,ADNI,22,partial correlation,NA,0.6875,117
609,aal_spm12,svc_l1,ADNI,22,tangent,NA,0.725,117
610,aal_spm12,svc_l2,ADNI,22,tangent,NA,0.79166667,117
611,aal_spm12,ridge,ADNI,22,tangent,NA,0.78333333,117
612,basc_scale122,svc_l1,ADNI,22,correlation,NA,0.74166667,122
613,basc_scale122,svc_l2,ADNI,22,correlation,NA,0.6625,122
614,basc_scale122,ridge,ADNI,22,correlation,NA,0.63333333,122
615,basc_scale122,svc_l1,ADNI,22,partial correlation,NA,0.55,122
616,basc_scale122,svc_l2,ADNI,22,partial correlation,NA,0.54166667,122
617,basc_scale122,ridge,ADNI,22,partial correlation,NA,0.5375,122
618,basc_scale122,svc_l1,ADNI,22,tangent,NA,0.70416667,122
619,basc_scale122,svc_l2,ADNI,22,tangent,NA,0.72083333,122
620,basc_scale122,ridge,ADNI,22,tangent,NA,0.72083333,122
621,ho_cort_symm_split,svc_l1,ADNI,23,correlation,NA,0.60833333,96
622,ho_cort_symm_split,svc_l2,ADNI,23,correlation,NA,0.6375,96
623,ho_cort_symm_split,ridge,ADNI,23,correlation,NA,0.62916667,96
624,ho_cort_symm_split,svc_l1,ADNI,23,partial correlation,NA,0.52083333,96
625,ho_cort_symm_split,svc_l2,ADNI,23,partial correlation,NA,0.55416667,96
626,ho_cort_symm_split,ridge,ADNI,23,partial correlation,NA,0.55833333,96
627,ho_cort_symm_split,svc_l1,ADNI,23,tangent,NA,0.5625,96
628,ho_cort_symm_split,svc_l2,ADNI,23,tangent,NA,0.71666667,96
629,ho_cort_symm_split,ridge,ADNI,23,tangent,NA,0.7125,96
630,aal_spm12,svc_l1,ADNI,23,correlation,NA,0.7625,117
631,aal_spm12,svc_l2,ADNI,23,correlation,NA,0.7875,117
632,aal_spm12,ridge,ADNI,23,correlation,NA,0.77916667,117
633,aal_spm12,svc_l1,ADNI,23,partial correlation,NA,0.575,117
634,aal_spm12,svc_l2,ADNI,23,partial correlation,NA,0.66666667,117
635,aal_spm12,ridge,ADNI,23,partial correlation,NA,0.66666667,117
636,aal_spm12,svc_l1,ADNI,23,tangent,NA,0.62916667,117
637,aal_spm12,svc_l2,ADNI,23,tangent,NA,0.79166667,117
638,aal_spm12,ridge,ADNI,23,tangent,NA,0.775,117
639,basc_scale122,svc_l1,ADNI,23,correlation,NA,0.70833333,122
640,basc_scale122,svc_l2,ADNI,23,correlation,NA,0.80416667,122
641,basc_scale122,ridge,ADNI,23,correlation,NA,0.80833333,122
642,basc_scale122,svc_l1,ADNI,23,partial correlation,NA,0.50833333,122
643,basc_scale122,svc_l2,ADNI,23,partial correlation,NA,0.5875,122
644,basc_scale122,ridge,ADNI,23,partial correlation,NA,0.5875,122
645,basc_scale122,svc_l1,ADNI,23,tangent,NA,0.6875,122
646,basc_scale122,svc_l2,ADNI,23,tangent,NA,0.825,122
647,basc_scale122,ridge,ADNI,23,tangent,NA,0.80833333,122
648,ho_cort_symm_split,svc_l1,ADNI,24,correlation,NA,0.7,96
649,ho_cort_symm_split,svc_l2,ADNI,24,correlation,NA,0.66666667,96
650,ho_cort_symm_split,ridge,ADNI,24,correlation,NA,0.69166667,96
651,ho_cort_symm_split,svc_l1,ADNI,24,partial correlation,NA,0.4375,96
652,ho_cort_symm_split,svc_l2,ADNI,24,partial correlation,NA,0.72083333,96
653,ho_cort_symm_split,ridge,ADNI,24,partial correlation,NA,0.72916667,96
654,ho_cort_symm_split,svc_l1,ADNI,24,tangent,NA,0.68333333,96
655,ho_cort_symm_split,svc_l2,ADNI,24,tangent,NA,0.76666667,96
656,ho_cort_symm_split,ridge,ADNI,24,tangent,NA,0.77916667,96
657,aal_spm12,svc_l1,ADNI,24,correlation,NA,0.7125,117
658,aal_spm12,svc_l2,ADNI,24,correlation,NA,0.70833333,117
659,aal_spm12,ridge,ADNI,24,correlation,NA,0.69583333,117
660,aal_spm12,svc_l1,ADNI,24,partial correlation,NA,0.70833333,117
661,aal_spm12,svc_l2,ADNI,24,partial correlation,NA,0.54583333,117
662,aal_spm12,ridge,ADNI,24,partial correlation,NA,0.54583333,117
663,aal_spm12,svc_l1,ADNI,24,tangent,NA,0.69166667,117
664,aal_spm12,svc_l2,ADNI,24,tangent,NA,0.61666667,117
665,aal_spm12,ridge,ADNI,24,tangent,NA,0.60416667,117
666,basc_scale122,svc_l1,ADNI,24,correlation,NA,0.65,122
667,basc_scale122,svc_l2,ADNI,24,correlation,NA,0.7125,122
668,basc_scale122,ridge,ADNI,24,correlation,NA,0.70833333,122
669,basc_scale122,svc_l1,ADNI,24,partial correlation,NA,0.54166667,122
670,basc_scale122,svc_l2,ADNI,24,partial correlation,NA,0.63333333,122
671,basc_scale122,ridge,ADNI,24,partial correlation,NA,0.6375,122
672,basc_scale122,svc_l1,ADNI,24,tangent,NA,0.64166667,122
673,basc_scale122,svc_l2,ADNI,24,tangent,NA,0.77083333,122
674,basc_scale122,ridge,ADNI,24,tangent,NA,0.77083333,122
675,ho_cort_symm_split,svc_l1,ADNI,25,correlation,NA,0.75416667,96
676,ho_cort_symm_split,svc_l2,ADNI,25,correlation,NA,0.66666667,96
677,ho_cort_symm_split,ridge,ADNI,25,correlation,NA,0.62916667,96
678,ho_cort_symm_split,svc_l1,ADNI,25,partial correlation,NA,0.4375,96
679,ho_cort_symm_split,svc_l2,ADNI,25,partial correlation,NA,0.6375,96
680,ho_cort_symm_split,ridge,ADNI,25,partial correlation,NA,0.64166667,96
681,ho_cort_symm_split,svc_l1,ADNI,25,tangent,NA,0.68333333,96
682,ho_cort_symm_split,svc_l2,ADNI,25,tangent,NA,0.75416667,96
683,ho_cort_symm_split,ridge,ADNI,25,tangent,NA,0.75,96
684,aal_spm12,svc_l1,ADNI,25,correlation,NA,0.65416667,117
685,aal_spm12,svc_l2,ADNI,25,correlation,NA,0.62916667,117
686,aal_spm12,ridge,ADNI,25,correlation,NA,0.61666667,117
687,aal_spm12,svc_l1,ADNI,25,partial correlation,NA,0.50416667,117
688,aal_spm12,svc_l2,ADNI,25,partial correlation,NA,0.525,117
689,aal_spm12,ridge,ADNI,25,partial correlation,NA,0.51666667,117
690,aal_spm12,svc_l1,ADNI,25,tangent,NA,0.65,117
691,aal_spm12,svc_l2,ADNI,25,tangent,NA,0.66666667,117
692,aal_spm12,ridge,ADNI,25,tangent,NA,0.62083333,117
693,basc_scale122,svc_l1,ADNI,25,correlation,NA,0.59583333,122
694,basc_scale122,svc_l2,ADNI,25,correlation,NA,0.6625,122
695,basc_scale122,ridge,ADNI,25,correlation,NA,0.65833333,122
696,basc_scale122,svc_l1,ADNI,25,partial correlation,NA,0.37083333,122
697,basc_scale122,svc_l2,ADNI,25,partial correlation,NA,0.49166667,122
698,basc_scale122,ridge,ADNI,25,partial correlation,NA,0.48333333,122
699,basc_scale122,svc_l1,ADNI,25,tangent,NA,0.6125,122
700,basc_scale122,svc_l2,ADNI,25,tangent,NA,0.75,122
701,basc_scale122,ridge,ADNI,25,tangent,NA,0.7,122
702,ho_cort_symm_split,svc_l1,ADNI,26,correlation,NA,0.45833333,96
703,ho_cort_symm_split,svc_l2,ADNI,26,correlation,NA,0.54583333,96
704,ho_cort_symm_split,ridge,ADNI,26,correlation,NA,0.5625,96
705,ho_cort_symm_split,svc_l1,ADNI,26,partial correlation,NA,0.5,96
706,ho_cort_symm_split,svc_l2,ADNI,26,partial correlation,NA,0.46666667,96
707,ho_cort_symm_split,ridge,ADNI,26,partial correlation,NA,0.46666667,96
708,ho_cort_symm_split,svc_l1,ADNI,26,tangent,NA,0.51666667,96
709,ho_cort_symm_split,svc_l2,ADNI,26,tangent,NA,0.5625,96
710,ho_cort_symm_split,ridge,ADNI,26,tangent,NA,0.55833333,96
711,aal_spm12,svc_l1,ADNI,26,correlation,NA,0.6125,117
712,aal_spm12,svc_l2,ADNI,26,correlation,NA,0.60416667,117
713,aal_spm12,ridge,ADNI,26,correlation,NA,0.59166667,117
714,aal_spm12,svc_l1,ADNI,26,partial correlation,NA,0.45833333,117
715,aal_spm12,svc_l2,ADNI,26,partial correlation,NA,0.48333333,117
716,aal_spm12,ridge,ADNI,26,partial correlation,NA,0.48333333,117
717,aal_spm12,svc_l1,ADNI,26,tangent,NA,0.57916667,117
718,aal_spm12,svc_l2,ADNI,26,tangent,NA,0.46666667,117
719,aal_spm12,ridge,ADNI,26,tangent,NA,0.47916667,117
720,basc_scale122,svc_l1,ADNI,26,correlation,NA,0.6625,122
721,basc_scale122,svc_l2,ADNI,26,correlation,NA,0.7,122
722,basc_scale122,ridge,ADNI,26,correlation,NA,0.66666667,122
723,basc_scale122,svc_l1,ADNI,26,partial correlation,NA,0.70416667,122
724,basc_scale122,svc_l2,ADNI,26,partial correlation,NA,0.43333333,122
725,basc_scale122,ridge,ADNI,26,partial correlation,NA,0.44583333,122
726,basc_scale122,svc_l1,ADNI,26,tangent,NA,0.76666667,122
