,Unnamed: 0,atlas,classifier,compcor_10,connectome_regress,dataset,iter_shuffle_split,measure,motion_regress,n_clusters,n_components,n_iter,n_regions,scores,scoring,smoothing_fwhm
685,685,ica,svc_l2,yes,no,COBRE,76.0,correlation,yes,,40.0,,107,[ 0.709375],roc_auc,6.0
686,686,ica,ridge,yes,no,COBRE,76.0,correlation,yes,,40.0,,107,[ 0.69375],roc_auc,6.0
687,687,ica,svc_l1,yes,no,COBRE,76.0,partial correlation,yes,,40.0,,107,[ 0.60625],roc_auc,6.0
688,688,ica,svc_l2,yes,no,COBRE,76.0,partial correlation,yes,,40.0,,107,[ 0.8625],roc_auc,6.0
689,689,ica,ridge,yes,no,COBRE,76.0,partial correlation,yes,,40.0,,107,[ 0.8625],roc_auc,6.0
690,690,ica,svc_l1,yes,no,COBRE,76.0,tangent,yes,,40.0,,107,[ 0.7],roc_auc,6.0
691,691,ica,svc_l2,yes,no,COBRE,76.0,tangent,yes,,40.0,,107,[ 0.8125],roc_auc,6.0
692,692,ica,ridge,yes,no,COBRE,76.0,tangent,yes,,40.0,,107,[ 0.8125],roc_auc,6.0
693,693,ica,svc_l1,yes,no,COBRE,77.0,correlation,yes,,40.0,,102,[ 0.528125],roc_auc,6.0
694,694,ica,svc_l2,yes,no,COBRE,77.0,correlation,yes,,40.0,,102,[ 0.69375],roc_auc,6.0
695,695,ica,ridge,yes,no,COBRE,77.0,correlation,yes,,40.0,,102,[ 0.68125],roc_auc,6.0
696,696,ica,svc_l1,yes,no,COBRE,77.0,partial correlation,yes,,40.0,,102,[ 0.64375],roc_auc,6.0
697,697,ica,svc_l2,yes,no,COBRE,77.0,partial correlation,yes,,40.0,,102,[ 0.728125],roc_auc,6.0
698,698,ica,ridge,yes,no,COBRE,77.0,partial correlation,yes,,40.0,,102,[ 0.725],roc_auc,6.0
699,699,ica,svc_l1,yes,no,COBRE,77.0,tangent,yes,,40.0,,102,[ 0.690625],roc_auc,6.0
700,700,ica,svc_l2,yes,no,COBRE,77.0,tangent,yes,,40.0,,102,[ 0.765625],roc_auc,6.0
701,701,ica,ridge,yes,no,COBRE,77.0,tangent,yes,,40.0,,102,[ 0.765625],roc_auc,6.0
702,702,ica,svc_l1,yes,no,COBRE,78.0,correlation,yes,,40.0,,104,[ 0.6625],roc_auc,6.0
703,703,ica,svc_l2,yes,no,COBRE,78.0,correlation,yes,,40.0,,104,[ 0.7625],roc_auc,6.0
704,704,ica,ridge,yes,no,COBRE,78.0,correlation,yes,,40.0,,104,[ 0.753125],roc_auc,6.0
705,705,ica,svc_l1,yes,no,COBRE,78.0,partial correlation,yes,,40.0,,104,[ 0.746875],roc_auc,6.0
706,706,ica,svc_l2,yes,no,COBRE,78.0,partial correlation,yes,,40.0,,104,[ 0.771875],roc_auc,6.0
707,707,ica,ridge,yes,no,COBRE,78.0,partial correlation,yes,,40.0,,104,[ 0.775],roc_auc,6.0
708,708,ica,svc_l1,yes,no,COBRE,78.0,tangent,yes,,40.0,,104,[ 0.7375],roc_auc,6.0
709,709,ica,svc_l2,yes,no,COBRE,78.0,tangent,yes,,40.0,,104,[ 0.875],roc_auc,6.0
710,710,ica,ridge,yes,no,COBRE,78.0,tangent,yes,,40.0,,104,[ 0.875],roc_auc,6.0
711,711,ica,svc_l1,yes,no,COBRE,79.0,correlation,yes,,40.0,,111,[ 0.69375],roc_auc,6.0
712,712,ica,svc_l2,yes,no,COBRE,79.0,correlation,yes,,40.0,,111,[ 0.834375],roc_auc,6.0
713,713,ica,ridge,yes,no,COBRE,79.0,correlation,yes,,40.0,,111,[ 0.828125],roc_auc,6.0
714,714,ica,svc_l1,yes,no,COBRE,79.0,partial correlation,yes,,40.0,,111,[ 0.6375],roc_auc,6.0
715,715,ica,svc_l2,yes,no,COBRE,79.0,partial correlation,yes,,40.0,,111,[ 0.8],roc_auc,6.0
716,716,ica,ridge,yes,no,COBRE,79.0,partial correlation,yes,,40.0,,111,[ 0.803125],roc_auc,6.0
717,717,ica,svc_l1,yes,no,COBRE,79.0,tangent,yes,,40.0,,111,[ 0.590625],roc_auc,6.0
718,718,ica,svc_l2,yes,no,COBRE,79.0,tangent,yes,,40.0,,111,[ 0.9],roc_auc,6.0
719,719,ica,ridge,yes,no,COBRE,79.0,tangent,yes,,40.0,,111,[ 0.903125],roc_auc,6.0
720,720,ica,svc_l1,yes,no,COBRE,80.0,correlation,yes,,40.0,,105,[ 0.65625],roc_auc,6.0
721,721,ica,svc_l2,yes,no,COBRE,80.0,correlation,yes,,40.0,,105,[ 0.68125],roc_auc,6.0
722,722,ica,ridge,yes,no,COBRE,80.0,correlation,yes,,40.0,,105,[ 0.678125],roc_auc,6.0
723,723,ica,svc_l1,yes,no,COBRE,80.0,partial correlation,yes,,40.0,,105,[ 0.45],roc_auc,6.0
724,724,ica,svc_l2,yes,no,COBRE,80.0,partial correlation,yes,,40.0,,105,[ 0.79375],roc_auc,6.0
725,725,ica,ridge,yes,no,COBRE,80.0,partial correlation,yes,,40.0,,105,[ 0.79375],roc_auc,6.0
726,726,ica,svc_l1,yes,no,COBRE,80.0,tangent,yes,,40.0,,105,[ 0.5625],roc_auc,6.0
727,727,ica,svc_l2,yes,no,COBRE,80.0,tangent,yes,,40.0,,105,[ 0.778125],roc_auc,6.0
728,728,ica,ridge,yes,no,COBRE,80.0,tangent,yes,,40.0,,105,[ 0.775],roc_auc,6.0
729,729,ica,svc_l1,yes,no,COBRE,81.0,correlation,yes,,40.0,,102,[ 0.6375],roc_auc,6.0
730,730,ica,svc_l2,yes,no,COBRE,81.0,correlation,yes,,40.0,,102,[ 0.821875],roc_auc,6.0
731,731,ica,ridge,yes,no,COBRE,81.0,correlation,yes,,40.0,,102,[ 0.815625],roc_auc,6.0
732,732,ica,svc_l1,yes,no,COBRE,81.0,partial correlation,yes,,40.0,,102,[ 0.69375],roc_auc,6.0
733,733,ica,svc_l2,yes,no,COBRE,81.0,partial correlation,yes,,40.0,,102,[ 0.8],roc_auc,6.0
734,734,ica,ridge,yes,no,COBRE,81.0,partial correlation,yes,,40.0,,102,[ 0.8],roc_auc,6.0
735,735,ica,svc_l1,yes,no,COBRE,81.0,tangent,yes,,40.0,,102,[ 0.709375],roc_auc,6.0
736,736,ica,svc_l2,yes,no,COBRE,81.0,tangent,yes,,40.0,,102,[ 0.796875],roc_auc,6.0
737,737,ica,ridge,yes,no,COBRE,81.0,tangent,yes,,40.0,,102,[ 0.796875],roc_auc,6.0
738,738,ica,svc_l1,yes,no,COBRE,82.0,correlation,yes,,40.0,,109,[ 0.659375],roc_auc,6.0
739,739,ica,svc_l2,yes,no,COBRE,82.0,correlation,yes,,40.0,,109,[ 0.765625],roc_auc,6.0
740,740,ica,ridge,yes,no,COBRE,82.0,correlation,yes,,40.0,,109,[ 0.765625],roc_auc,6.0
741,741,ica,svc_l1,yes,no,COBRE,82.0,partial correlation,yes,,40.0,,109,[ 0.76875],roc_auc,6.0
742,742,ica,svc_l2,yes,no,COBRE,82.0,partial correlation,yes,,40.0,,109,[ 0.8125],roc_auc,6.0
743,743,ica,ridge,yes,no,COBRE,82.0,partial correlation,yes,,40.0,,109,[ 0.81875],roc_auc,6.0
744,744,ica,svc_l1,yes,no,COBRE,82.0,tangent,yes,,40.0,,109,[ 0.65625],roc_auc,6.0
745,745,ica,svc_l2,yes,no,COBRE,82.0,tangent,yes,,40.0,,109,[ 0.8375],roc_auc,6.0
746,746,ica,ridge,yes,no,COBRE,82.0,tangent,yes,,40.0,,109,[ 0.8375],roc_auc,6.0
747,747,ica,svc_l1,yes,no,COBRE,83.0,correlation,yes,,40.0,,106,[ 0.678125],roc_auc,6.0
748,748,ica,svc_l2,yes,no,COBRE,83.0,correlation,yes,,40.0,,106,[ 0.815625],roc_auc,6.0
749,749,ica,ridge,yes,no,COBRE,83.0,correlation,yes,,40.0,,106,[ 0.8125],roc_auc,6.0
750,750,ica,svc_l1,yes,no,COBRE,83.0,partial correlation,yes,,40.0,,106,[ 0.621875],roc_auc,6.0
751,751,ica,svc_l2,yes,no,COBRE,83.0,partial correlation,yes,,40.0,,106,[ 0.809375],roc_auc,6.0
752,752,ica,ridge,yes,no,COBRE,83.0,partial correlation,yes,,40.0,,106,[ 0.809375],roc_auc,6.0
753,753,ica,svc_l1,yes,no,COBRE,83.0,tangent,yes,,40.0,,106,[ 0.728125],roc_auc,6.0
754,754,ica,svc_l2,yes,no,COBRE,83.0,tangent,yes,,40.0,,106,[ 0.86875],roc_auc,6.0
755,755,ica,ridge,yes,no,COBRE,83.0,tangent,yes,,40.0,,106,[ 0.86875],roc_auc,6.0
756,756,ica,svc_l1,yes,no,COBRE,84.0,correlation,yes,,40.0,,100,[ 0.725],roc_auc,6.0
757,757,ica,svc_l2,yes,no,COBRE,84.0,correlation,yes,,40.0,,100,[ 0.68125],roc_auc,6.0
758,758,ica,ridge,yes,no,COBRE,84.0,correlation,yes,,40.0,,100,[ 0.696875],roc_auc,6.0
759,759,ica,svc_l1,yes,no,COBRE,84.0,partial correlation,yes,,40.0,,100,[ 0.6],roc_auc,6.0
760,760,ica,svc_l2,yes,no,COBRE,84.0,partial correlation,yes,,40.0,,100,[ 0.8625],roc_auc,6.0
761,761,ica,ridge,yes,no,COBRE,84.0,partial correlation,yes,,40.0,,100,[ 0.8625],roc_auc,6.0
762,762,ica,svc_l1,yes,no,COBRE,84.0,tangent,yes,,40.0,,100,[ 0.69375],roc_auc,6.0
763,763,ica,svc_l2,yes,no,COBRE,84.0,tangent,yes,,40.0,,100,[ 0.871875],roc_auc,6.0
764,764,ica,ridge,yes,no,COBRE,84.0,tangent,yes,,40.0,,100,[ 0.871875],roc_auc,6.0
765,765,ica,svc_l1,yes,no,COBRE,85.0,correlation,yes,,40.0,,103,[ 0.675],roc_auc,6.0
766,766,ica,svc_l2,yes,no,COBRE,85.0,correlation,yes,,40.0,,103,[ 0.775],roc_auc,6.0
767,767,ica,ridge,yes,no,COBRE,85.0,correlation,yes,,40.0,,103,[ 0.78125],roc_auc,6.0
768,768,ica,svc_l1,yes,no,COBRE,85.0,partial correlation,yes,,40.0,,103,[ 0.590625],roc_auc,6.0
769,769,ica,svc_l2,yes,no,COBRE,85.0,partial correlation,yes,,40.0,,103,[ 0.809375],roc_auc,6.0
770,770,ica,ridge,yes,no,COBRE,85.0,partial correlation,yes,,40.0,,103,[ 0.8125],roc_auc,6.0
771,771,ica,svc_l1,yes,no,COBRE,85.0,tangent,yes,,40.0,,103,[ 0.56875],roc_auc,6.0
772,772,ica,svc_l2,yes,no,COBRE,85.0,tangent,yes,,40.0,,103,[ 0.86875],roc_auc,6.0
773,773,ica,ridge,yes,no,COBRE,85.0,tangent,yes,,40.0,,103,[ 0.865625],roc_auc,6.0
774,774,ica,svc_l1,yes,no,COBRE,86.0,correlation,yes,,40.0,,110,[ 0.715625],roc_auc,6.0
775,775,ica,svc_l2,yes,no,COBRE,86.0,correlation,yes,,40.0,,110,[ 0.784375],roc_auc,6.0
776,776,ica,ridge,yes,no,COBRE,86.0,correlation,yes,,40.0,,110,[ 0.78125],roc_auc,6.0
777,777,ica,svc_l1,yes,no,COBRE,86.0,partial correlation,yes,,40.0,,110,[ 0.59375],roc_auc,6.0
778,778,ica,svc_l2,yes,no,COBRE,86.0,partial correlation,yes,,40.0,,110,[ 0.890625],roc_auc,6.0
779,779,ica,ridge,yes,no,COBRE,86.0,partial correlation,yes,,40.0,,110,[ 0.890625],roc_auc,6.0
780,780,ica,svc_l1,yes,no,COBRE,86.0,tangent,yes,,40.0,,110,[ 0.8125],roc_auc,6.0
781,781,ica,svc_l2,yes,no,COBRE,86.0,tangent,yes,,40.0,,110,[ 0.91875],roc_auc,6.0
782,782,ica,ridge,yes,no,COBRE,86.0,tangent,yes,,40.0,,110,[ 0.921875],roc_auc,6.0
783,783,ica,svc_l1,yes,no,COBRE,87.0,correlation,yes,,40.0,,106,[ 0.690625],roc_auc,6.0
784,784,ica,svc_l2,yes,no,COBRE,87.0,correlation,yes,,40.0,,106,[ 0.625],roc_auc,6.0
785,785,ica,ridge,yes,no,COBRE,87.0,correlation,yes,,40.0,,106,[ 0.621875],roc_auc,6.0
786,786,ica,svc_l1,yes,no,COBRE,87.0,partial correlation,yes,,40.0,,106,[ 0.6625],roc_auc,6.0
787,787,ica,svc_l2,yes,no,COBRE,87.0,partial correlation,yes,,40.0,,106,[ 0.825],roc_auc,6.0
788,788,ica,ridge,yes,no,COBRE,87.0,partial correlation,yes,,40.0,,106,[ 0.825],roc_auc,6.0
789,789,ica,svc_l1,yes,no,COBRE,87.0,tangent,yes,,40.0,,106,[ 0.715625],roc_auc,6.0
790,790,ica,svc_l2,yes,no,COBRE,87.0,tangent,yes,,40.0,,106,[ 0.715625],roc_auc,6.0
791,791,ica,ridge,yes,no,COBRE,87.0,tangent,yes,,40.0,,106,[ 0.715625],roc_auc,6.0
792,792,ica,svc_l1,yes,no,COBRE,88.0,correlation,yes,,40.0,,112,[ 0.6625],roc_auc,6.0
793,793,ica,svc_l2,yes,no,COBRE,88.0,correlation,yes,,40.0,,112,[ 0.715625],roc_auc,6.0
794,794,ica,ridge,yes,no,COBRE,88.0,correlation,yes,,40.0,,112,[ 0.715625],roc_auc,6.0
795,795,ica,svc_l1,yes,no,COBRE,88.0,partial correlation,yes,,40.0,,112,[ 0.496875],roc_auc,6.0
796,796,ica,svc_l2,yes,no,COBRE,88.0,partial correlation,yes,,40.0,,112,[ 0.76875],roc_auc,6.0
797,797,ica,ridge,yes,no,COBRE,88.0,partial correlation,yes,,40.0,,112,[ 0.76875],roc_auc,6.0
798,798,ica,svc_l1,yes,no,COBRE,88.0,tangent,yes,,40.0,,112,[ 0.6],roc_auc,6.0
799,799,ica,svc_l2,yes,no,COBRE,88.0,tangent,yes,,40.0,,112,[ 0.76875],roc_auc,6.0
800,800,ica,ridge,yes,no,COBRE,88.0,tangent,yes,,40.0,,112,[ 0.76875],roc_auc,6.0
801,801,ica,svc_l1,yes,no,COBRE,89.0,correlation,yes,,40.0,,108,[ 0.73125],roc_auc,6.0
802,802,ica,svc_l2,yes,no,COBRE,89.0,correlation,yes,,40.0,,108,[ 0.815625],roc_auc,6.0
803,803,ica,ridge,yes,no,COBRE,89.0,correlation,yes,,40.0,,108,[ 0.8125],roc_auc,6.0
804,804,ica,svc_l1,yes,no,COBRE,89.0,partial correlation,yes,,40.0,,108,[ 0.6],roc_auc,6.0
805,805,ica,svc_l2,yes,no,COBRE,89.0,partial correlation,yes,,40.0,,108,[ 0.815625],roc_auc,6.0
806,806,ica,ridge,yes,no,COBRE,89.0,partial correlation,yes,,40.0,,108,[ 0.8125],roc_auc,6.0
807,807,ica,svc_l1,yes,no,COBRE,89.0,tangent,yes,,40.0,,108,[ 0.628125],roc_auc,6.0
808,808,ica,svc_l2,yes,no,COBRE,89.0,tangent,yes,,40.0,,108,[ 0.846875],roc_auc,6.0
809,809,ica,ridge,yes,no,COBRE,89.0,tangent,yes,,40.0,,108,[ 0.85],roc_auc,6.0
810,810,ica,svc_l1,yes,no,COBRE,90.0,correlation,yes,,40.0,,101,[ 0.675],roc_auc,6.0
811,811,ica,svc_l2,yes,no,COBRE,90.0,correlation,yes,,40.0,,101,[ 0.696875],roc_auc,6.0
812,812,ica,ridge,yes,no,COBRE,90.0,correlation,yes,,40.0,,101,[ 0.6875],roc_auc,6.0
813,813,ica,svc_l1,yes,no,COBRE,90.0,partial correlation,yes,,40.0,,101,[ 0.634375],roc_auc,6.0
814,814,ica,svc_l2,yes,no,COBRE,90.0,partial correlation,yes,,40.0,,101,[ 0.7625],roc_auc,6.0
815,815,ica,ridge,yes,no,COBRE,90.0,partial correlation,yes,,40.0,,101,[ 0.765625],roc_auc,6.0
816,816,ica,svc_l1,yes,no,COBRE,90.0,tangent,yes,,40.0,,101,[ 0.640625],roc_auc,6.0
817,817,ica,svc_l2,yes,no,COBRE,90.0,tangent,yes,,40.0,,101,[ 0.79375],roc_auc,6.0
818,818,ica,ridge,yes,no,COBRE,90.0,tangent,yes,,40.0,,101,[ 0.803125],roc_auc,6.0
819,819,ica,svc_l1,yes,no,COBRE,91.0,correlation,yes,,40.0,,102,[ 0.690625],roc_auc,6.0
820,820,ica,svc_l2,yes,no,COBRE,91.0,correlation,yes,,40.0,,102,[ 0.634375],roc_auc,6.0
821,821,ica,ridge,yes,no,COBRE,91.0,correlation,yes,,40.0,,102,[ 0.63125],roc_auc,6.0
822,822,ica,svc_l1,yes,no,COBRE,91.0,partial correlation,yes,,40.0,,102,[ 0.61875],roc_auc,6.0
823,823,ica,svc_l2,yes,no,COBRE,91.0,partial correlation,yes,,40.0,,102,[ 0.859375],roc_auc,6.0
824,824,ica,ridge,yes,no,COBRE,91.0,partial correlation,yes,,40.0,,102,[ 0.859375],roc_auc,6.0
825,825,ica,svc_l1,yes,no,COBRE,91.0,tangent,yes,,40.0,,102,[ 0.615625],roc_auc,6.0
826,826,ica,svc_l2,yes,no,COBRE,91.0,tangent,yes,,40.0,,102,[ 0.78125],roc_auc,6.0
827,827,ica,ridge,yes,no,COBRE,91.0,tangent,yes,,40.0,,102,[ 0.78125],roc_auc,6.0
828,828,ica,svc_l1,yes,no,COBRE,92.0,correlation,yes,,40.0,,102,[ 0.746875],roc_auc,6.0
829,829,ica,svc_l2,yes,no,COBRE,92.0,correlation,yes,,40.0,,102,[ 0.715625],roc_auc,6.0
830,830,ica,ridge,yes,no,COBRE,92.0,correlation,yes,,40.0,,102,[ 0.709375],roc_auc,6.0
831,831,ica,svc_l1,yes,no,COBRE,92.0,partial correlation,yes,,40.0,,102,[ 0.540625],roc_auc,6.0
832,832,ica,svc_l2,yes,no,COBRE,92.0,partial correlation,yes,,40.0,,102,[ 0.83125],roc_auc,6.0
833,833,ica,ridge,yes,no,COBRE,92.0,partial correlation,yes,,40.0,,102,[ 0.834375],roc_auc,6.0
834,834,ica,svc_l1,yes,no,COBRE,92.0,tangent,yes,,40.0,,102,[ 0.875],roc_auc,6.0
835,835,ica,svc_l2,yes,no,COBRE,92.0,tangent,yes,,40.0,,102,[ 0.85625],roc_auc,6.0
836,836,ica,ridge,yes,no,COBRE,92.0,tangent,yes,,40.0,,102,[ 0.859375],roc_auc,6.0
837,837,ica,svc_l1,yes,no,COBRE,93.0,correlation,yes,,40.0,,108,[ 0.809375],roc_auc,6.0
838,838,ica,svc_l2,yes,no,COBRE,93.0,correlation,yes,,40.0,,108,[ 0.884375],roc_auc,6.0
839,839,ica,ridge,yes,no,COBRE,93.0,correlation,yes,,40.0,,108,[ 0.884375],roc_auc,6.0
840,840,ica,svc_l1,yes,no,COBRE,93.0,partial correlation,yes,,40.0,,108,[ 0.571875],roc_auc,6.0
841,841,ica,svc_l2,yes,no,COBRE,93.0,partial correlation,yes,,40.0,,108,[ 0.834375],roc_auc,6.0
842,842,ica,ridge,yes,no,COBRE,93.0,partial correlation,yes,,40.0,,108,[ 0.834375],roc_auc,6.0
843,843,ica,svc_l1,yes,no,COBRE,93.0,tangent,yes,,40.0,,108,[ 0.703125],roc_auc,6.0
844,844,ica,svc_l2,yes,no,COBRE,93.0,tangent,yes,,40.0,,108,[ 0.94375],roc_auc,6.0
845,845,ica,ridge,yes,no,COBRE,93.0,tangent,yes,,40.0,,108,[ 0.946875],roc_auc,6.0
846,846,ica,svc_l1,yes,no,COBRE,94.0,correlation,yes,,40.0,,115,[ 0.875],roc_auc,6.0
847,847,ica,svc_l2,yes,no,COBRE,94.0,correlation,yes,,40.0,,115,[ 0.9125],roc_auc,6.0
848,848,ica,ridge,yes,no,COBRE,94.0,correlation,yes,,40.0,,115,[ 0.909375],roc_auc,6.0
849,849,ica,svc_l1,yes,no,COBRE,94.0,partial correlation,yes,,40.0,,115,[ 0.575],roc_auc,6.0
850,850,ica,svc_l2,yes,no,COBRE,94.0,partial correlation,yes,,40.0,,115,[ 0.871875],roc_auc,6.0
851,851,ica,ridge,yes,no,COBRE,94.0,partial correlation,yes,,40.0,,115,[ 0.865625],roc_auc,6.0
852,852,ica,svc_l1,yes,no,COBRE,94.0,tangent,yes,,40.0,,115,[ 0.771875],roc_auc,6.0
853,853,ica,svc_l2,yes,no,COBRE,94.0,tangent,yes,,40.0,,115,[ 0.959375],roc_auc,6.0
854,854,ica,ridge,yes,no,COBRE,94.0,tangent,yes,,40.0,,115,[ 0.9625],roc_auc,6.0
855,855,ica,svc_l1,yes,no,COBRE,95.0,correlation,yes,,40.0,,107,[ 0.7875],roc_auc,6.0
856,856,ica,svc_l2,yes,no,COBRE,95.0,correlation,yes,,40.0,,107,[ 0.90625],roc_auc,6.0
857,857,ica,ridge,yes,no,COBRE,95.0,correlation,yes,,40.0,,107,[ 0.90625],roc_auc,6.0
858,858,ica,svc_l1,yes,no,COBRE,95.0,partial correlation,yes,,40.0,,107,[ 0.61875],roc_auc,6.0
859,859,ica,svc_l2,yes,no,COBRE,95.0,partial correlation,yes,,40.0,,107,[ 0.9],roc_auc,6.0
860,860,ica,ridge,yes,no,COBRE,95.0,partial correlation,yes,,40.0,,107,[ 0.9],roc_auc,6.0
861,861,ica,svc_l1,yes,no,COBRE,95.0,tangent,yes,,40.0,,107,[ 0.771875],roc_auc,6.0
862,862,ica,svc_l2,yes,no,COBRE,95.0,tangent,yes,,40.0,,107,[ 0.90625],roc_auc,6.0
863,863,ica,ridge,yes,no,COBRE,95.0,tangent,yes,,40.0,,107,[ 0.90625],roc_auc,6.0
864,864,ica,svc_l1,yes,no,COBRE,96.0,correlation,yes,,40.0,,106,[ 0.784375],roc_auc,6.0
865,865,ica,svc_l2,yes,no,COBRE,96.0,correlation,yes,,40.0,,106,[ 0.79375],roc_auc,6.0
866,866,ica,ridge,yes,no,COBRE,96.0,correlation,yes,,40.0,,106,[ 0.796875],roc_auc,6.0
867,867,ica,svc_l1,yes,no,COBRE,96.0,partial correlation,yes,,40.0,,106,[ 0.53125],roc_auc,6.0
868,868,ica,svc_l2,yes,no,COBRE,96.0,partial correlation,yes,,40.0,,106,[ 0.8125],roc_auc,6.0
869,869,ica,ridge,yes,no,COBRE,96.0,partial correlation,yes,,40.0,,106,[ 0.8125],roc_auc,6.0
870,870,ica,svc_l1,yes,no,COBRE,96.0,tangent,yes,,40.0,,106,[ 0.596875],roc_auc,6.0
871,871,ica,svc_l2,yes,no,COBRE,96.0,tangent,yes,,40.0,,106,[ 0.859375],roc_auc,6.0
872,872,ica,ridge,yes,no,COBRE,96.0,tangent,yes,,40.0,,106,[ 0.85625],roc_auc,6.0
873,873,ica,svc_l1,yes,no,COBRE,97.0,correlation,yes,,40.0,,108,[ 0.525],roc_auc,6.0
874,874,ica,svc_l2,yes,no,COBRE,97.0,correlation,yes,,40.0,,108,[ 0.79375],roc_auc,6.0
875,875,ica,ridge,yes,no,COBRE,97.0,correlation,yes,,40.0,,108,[ 0.809375],roc_auc,6.0
876,876,ica,svc_l1,yes,no,COBRE,97.0,partial correlation,yes,,40.0,,108,[ 0.596875],roc_auc,6.0
877,877,ica,svc_l2,yes,no,COBRE,97.0,partial correlation,yes,,40.0,,108,[ 0.821875],roc_auc,6.0
878,878,ica,ridge,yes,no,COBRE,97.0,partial correlation,yes,,40.0,,108,[ 0.821875],roc_auc,6.0
879,879,ica,svc_l1,yes,no,COBRE,97.0,tangent,yes,,40.0,,108,[ 0.53125],roc_auc,6.0
880,880,ica,svc_l2,yes,no,COBRE,97.0,tangent,yes,,40.0,,108,[ 0.903125],roc_auc,6.0
881,881,ica,ridge,yes,no,COBRE,97.0,tangent,yes,,40.0,,108,[ 0.90625],roc_auc,6.0
882,882,ica,svc_l1,yes,no,COBRE,98.0,correlation,yes,,40.0,,106,[ 0.709375],roc_auc,6.0
883,883,ica,svc_l2,yes,no,COBRE,98.0,correlation,yes,,40.0,,106,[ 0.78125],roc_auc,6.0
884,884,ica,ridge,yes,no,COBRE,98.0,correlation,yes,,40.0,,106,[ 0.790625],roc_auc,6.0
885,885,ica,svc_l1,yes,no,COBRE,98.0,partial correlation,yes,,40.0,,106,[ 0.609375],roc_auc,6.0
886,886,ica,svc_l2,yes,no,COBRE,98.0,partial correlation,yes,,40.0,,106,[ 0.76875],roc_auc,6.0
887,887,ica,ridge,yes,no,COBRE,98.0,partial correlation,yes,,40.0,,106,[ 0.76875],roc_auc,6.0
888,888,ica,svc_l1,yes,no,COBRE,98.0,tangent,yes,,40.0,,106,[ 0.590625],roc_auc,6.0
889,889,ica,svc_l2,yes,no,COBRE,98.0,tangent,yes,,40.0,,106,[ 0.84375],roc_auc,6.0
890,890,ica,ridge,yes,no,COBRE,98.0,tangent,yes,,40.0,,106,[ 0.846875],roc_auc,6.0
891,891,ica,svc_l1,yes,no,COBRE,99.0,correlation,yes,,40.0,,101,[ 0.76875],roc_auc,6.0
892,892,ica,svc_l2,yes,no,COBRE,99.0,correlation,yes,,40.0,,101,[ 0.740625],roc_auc,6.0
893,893,ica,ridge,yes,no,COBRE,99.0,correlation,yes,,40.0,,101,[ 0.734375],roc_auc,6.0
894,894,ica,svc_l1,yes,no,COBRE,99.0,partial correlation,yes,,40.0,,101,[ 0.6375],roc_auc,6.0
895,895,ica,svc_l2,yes,no,COBRE,99.0,partial correlation,yes,,40.0,,101,[ 0.796875],roc_auc,6.0
896,896,ica,ridge,yes,no,COBRE,99.0,partial correlation,yes,,40.0,,101,[ 0.79375],roc_auc,6.0
897,897,ica,svc_l1,yes,no,COBRE,99.0,tangent,yes,,40.0,,101,[ 0.70625],roc_auc,6.0
898,898,ica,svc_l2,yes,no,COBRE,99.0,tangent,yes,,40.0,,101,[ 0.8375],roc_auc,6.0
899,899,ica,ridge,yes,no,COBRE,99.0,tangent,yes,,40.0,,101,[ 0.8375],roc_auc,6.0
900,900,dictlearn,svc_l1,yes,no,COBRE,0.0,correlation,yes,,40.0,,110,[ 0.7625],roc_auc,6.0
901,901,dictlearn,svc_l2,yes,no,COBRE,0.0,correlation,yes,,40.0,,110,[ 0.840625],roc_auc,6.0
902,902,dictlearn,ridge,yes,no,COBRE,0.0,correlation,yes,,40.0,,110,[ 0.853125],roc_auc,6.0
903,903,dictlearn,svc_l1,yes,no,COBRE,0.0,partial correlation,yes,,40.0,,110,[ 0.584375],roc_auc,6.0
904,904,dictlearn,svc_l2,yes,no,COBRE,0.0,partial correlation,yes,,40.0,,110,[ 0.7875],roc_auc,6.0
905,905,dictlearn,ridge,yes,no,COBRE,0.0,partial correlation,yes,,40.0,,110,[ 0.784375],roc_auc,6.0
906,906,dictlearn,svc_l1,yes,no,COBRE,0.0,tangent,yes,,40.0,,110,[ 0.58125],roc_auc,6.0
907,907,dictlearn,svc_l2,yes,no,COBRE,0.0,tangent,yes,,40.0,,110,[ 0.76875],roc_auc,6.0
908,908,dictlearn,ridge,yes,no,COBRE,0.0,tangent,yes,,40.0,,110,[ 0.76875],roc_auc,6.0
909,909,dictlearn,svc_l1,yes,no,COBRE,1.0,correlation,yes,,40.0,,102,[ 0.725],roc_auc,6.0
910,910,dictlearn,svc_l2,yes,no,COBRE,1.0,correlation,yes,,40.0,,102,[ 0.76875],roc_auc,6.0
911,911,dictlearn,ridge,yes,no,COBRE,1.0,correlation,yes,,40.0,,102,[ 0.775],roc_auc,6.0
912,912,dictlearn,svc_l1,yes,no,COBRE,1.0,partial correlation,yes,,40.0,,102,[ 0.653125],roc_auc,6.0
913,913,dictlearn,svc_l2,yes,no,COBRE,1.0,partial correlation,yes,,40.0,,102,[ 0.828125],roc_auc,6.0
914,914,dictlearn,ridge,yes,no,COBRE,1.0,partial correlation,yes,,40.0,,102,[ 0.83125],roc_auc,6.0
915,915,dictlearn,svc_l1,yes,no,COBRE,1.0,tangent,yes,,40.0,,102,[ 0.725],roc_auc,6.0
