,atlas,classifier,dataset,dimensionality,iter_shuffle_split,measure,n_regions,scores
728,dictlearn,ridge,ABIDE,40,80,tangent,138.0,[ 0.70416524]
729,dictlearn,svc_l1,ABIDE,40,81,correlation,133.0,[ 0.57365995]
730,dictlearn,svc_l2,ABIDE,40,81,correlation,133.0,[ 0.59499829]
731,dictlearn,ridge,ABIDE,40,81,correlation,133.0,[ 0.5913281]
732,dictlearn,svc_l1,ABIDE,40,81,partial correlation,133.0,[ 0.6217139]
733,dictlearn,svc_l2,ABIDE,40,81,partial correlation,133.0,[ 0.68052236]
734,dictlearn,ridge,ABIDE,40,81,partial correlation,133.0,[ 0.68111984]
735,dictlearn,svc_l1,ABIDE,40,81,tangent,133.0,[ 0.63306589]
736,dictlearn,svc_l2,ABIDE,40,81,tangent,133.0,[ 0.65713554]
737,dictlearn,ridge,ABIDE,40,81,tangent,133.0,[ 0.65722089]
738,dictlearn,svc_l1,ABIDE,40,82,correlation,147.0,[ 0.58100034]
739,dictlearn,svc_l2,ABIDE,40,82,correlation,147.0,[ 0.64723455]
740,dictlearn,ridge,ABIDE,40,82,correlation,147.0,[ 0.64979515]
741,dictlearn,svc_l1,ABIDE,40,82,partial correlation,147.0,[ 0.57886651]
742,dictlearn,svc_l2,ABIDE,40,82,partial correlation,147.0,[ 0.66353704]
743,dictlearn,ridge,ABIDE,40,82,partial correlation,147.0,[ 0.66456128]
744,dictlearn,svc_l1,ABIDE,40,82,tangent,147.0,[ 0.5761352]
745,dictlearn,svc_l2,ABIDE,40,82,tangent,147.0,[ 0.68077842]
746,dictlearn,ridge,ABIDE,40,82,tangent,147.0,[ 0.68129054]
747,dictlearn,svc_l1,ABIDE,40,83,correlation,143.0,[ 0.63528508]
748,dictlearn,svc_l2,ABIDE,40,83,correlation,143.0,[ 0.65798907]
749,dictlearn,ridge,ABIDE,40,83,correlation,143.0,[ 0.65525777]
750,dictlearn,svc_l1,ABIDE,40,83,partial correlation,143.0,[ 0.58014681]
751,dictlearn,svc_l2,ABIDE,40,83,partial correlation,143.0,[ 0.61864117]
752,dictlearn,ridge,ABIDE,40,83,partial correlation,143.0,[ 0.61915329]
753,dictlearn,svc_l1,ABIDE,40,83,tangent,143.0,[ 0.61787299]
754,dictlearn,svc_l2,ABIDE,40,83,tangent,143.0,[ 0.66404916]
755,dictlearn,ridge,ABIDE,40,83,tangent,143.0,[ 0.66353704]
756,dictlearn,svc_l1,ABIDE,40,84,correlation,140.0,[ 0.62273814]
757,dictlearn,svc_l2,ABIDE,40,84,correlation,140.0,[ 0.71167634]
758,dictlearn,ridge,ABIDE,40,84,correlation,140.0,[ 0.71261523]
759,dictlearn,svc_l1,ABIDE,40,84,partial correlation,140.0,[ 0.61309321]
760,dictlearn,svc_l2,ABIDE,40,84,partial correlation,140.0,[ 0.70885968]
761,dictlearn,ridge,ABIDE,40,84,partial correlation,140.0,[ 0.70979857]
762,dictlearn,svc_l1,ABIDE,40,84,tangent,140.0,[ 0.65192899]
763,dictlearn,svc_l2,ABIDE,40,84,tangent,140.0,[ 0.7271253]
764,dictlearn,ridge,ABIDE,40,84,tangent,140.0,[ 0.72721065]
765,dictlearn,svc_l1,ABIDE,40,85,correlation,133.0,[ 0.68760669]
766,dictlearn,svc_l2,ABIDE,40,85,correlation,133.0,[ 0.67796176]
767,dictlearn,ridge,ABIDE,40,85,correlation,133.0,[ 0.67557187]
768,dictlearn,svc_l1,ABIDE,40,85,partial correlation,133.0,[ 0.56853875]
769,dictlearn,svc_l2,ABIDE,40,85,partial correlation,133.0,[ 0.68828952]
770,dictlearn,ridge,ABIDE,40,85,partial correlation,133.0,[ 0.68888699]
771,dictlearn,svc_l1,ABIDE,40,85,tangent,133.0,[ 0.6473199]
772,dictlearn,svc_l2,ABIDE,40,85,tangent,133.0,[ 0.70646978]
773,dictlearn,ridge,ABIDE,40,85,tangent,133.0,[ 0.70706726]
774,dictlearn,svc_l1,ABIDE,40,86,correlation,134.0,[ 0.57954933]
775,dictlearn,svc_l2,ABIDE,40,86,correlation,134.0,[ 0.68504609]
776,dictlearn,ridge,ABIDE,40,86,correlation,134.0,[ 0.68385114]
777,dictlearn,svc_l1,ABIDE,40,86,partial correlation,134.0,[ 0.59107204]
778,dictlearn,svc_l2,ABIDE,40,86,partial correlation,134.0,[ 0.64177194]
779,dictlearn,ridge,ABIDE,40,86,partial correlation,134.0,[ 0.64322294]
780,dictlearn,svc_l1,ABIDE,40,86,tangent,134.0,[ 0.60575282]
781,dictlearn,svc_l2,ABIDE,40,86,tangent,134.0,[ 0.68470468]
782,dictlearn,ridge,ABIDE,40,86,tangent,134.0,[ 0.68470468]
783,dictlearn,svc_l1,ABIDE,40,87,correlation,137.0,[ 0.65235575]
784,dictlearn,svc_l2,ABIDE,40,87,correlation,137.0,[ 0.68999659]
785,dictlearn,ridge,ABIDE,40,87,correlation,137.0,[ 0.68291226]
786,dictlearn,svc_l1,ABIDE,40,87,partial correlation,137.0,[ 0.630676]
787,dictlearn,svc_l2,ABIDE,40,87,partial correlation,137.0,[ 0.64535678]
788,dictlearn,ridge,ABIDE,40,87,partial correlation,137.0,[ 0.64407648]
789,dictlearn,svc_l1,ABIDE,40,87,tangent,137.0,[ 0.63793103]
790,dictlearn,svc_l2,ABIDE,40,87,tangent,137.0,[ 0.68163196]
791,dictlearn,ridge,ABIDE,40,87,tangent,137.0,[ 0.68035166]
792,dictlearn,svc_l1,ABIDE,40,88,correlation,136.0,[ 0.63007853]
793,dictlearn,svc_l2,ABIDE,40,88,correlation,136.0,[ 0.65833049]
794,dictlearn,ridge,ABIDE,40,88,correlation,136.0,[ 0.65491635]
795,dictlearn,svc_l1,ABIDE,40,88,partial correlation,136.0,[ 0.63238307]
796,dictlearn,svc_l2,ABIDE,40,88,partial correlation,136.0,[ 0.65534312]
797,dictlearn,ridge,ABIDE,40,88,partial correlation,136.0,[ 0.65815978]
798,dictlearn,svc_l1,ABIDE,40,88,tangent,136.0,[ 0.60148515]
799,dictlearn,svc_l2,ABIDE,40,88,tangent,136.0,[ 0.69836122]
800,dictlearn,ridge,ABIDE,40,88,tangent,136.0,[ 0.6980198]
801,dictlearn,svc_l1,ABIDE,40,89,correlation,146.0,[ 0.56981905]
802,dictlearn,svc_l2,ABIDE,40,89,correlation,146.0,[ 0.58902356]
803,dictlearn,ridge,ABIDE,40,89,correlation,146.0,[ 0.5862069]
804,dictlearn,svc_l1,ABIDE,40,89,partial correlation,146.0,[ 0.57365995]
805,dictlearn,svc_l2,ABIDE,40,89,partial correlation,146.0,[ 0.6167634]
806,dictlearn,ridge,ABIDE,40,89,partial correlation,146.0,[ 0.61770229]
807,dictlearn,svc_l1,ABIDE,40,89,tangent,146.0,[ 0.57263571]
808,dictlearn,svc_l2,ABIDE,40,89,tangent,146.0,[ 0.64254012]
809,dictlearn,ridge,ABIDE,40,89,tangent,146.0,[ 0.64066234]
810,dictlearn,svc_l1,ABIDE,40,90,correlation,131.0,[ 0.66942643]
811,dictlearn,svc_l2,ABIDE,40,90,correlation,131.0,[ 0.70271424]
812,dictlearn,ridge,ABIDE,40,90,correlation,131.0,[ 0.70177535]
813,dictlearn,svc_l1,ABIDE,40,90,partial correlation,131.0,[ 0.54267668]
814,dictlearn,svc_l2,ABIDE,40,90,partial correlation,131.0,[ 0.65602595]
815,dictlearn,ridge,ABIDE,40,90,partial correlation,131.0,[ 0.65653807]
816,dictlearn,svc_l1,ABIDE,40,90,tangent,131.0,[ 0.62350632]
817,dictlearn,svc_l2,ABIDE,40,90,tangent,131.0,[ 0.70604302]
818,dictlearn,ridge,ABIDE,40,90,tangent,131.0,[ 0.70501878]
819,dictlearn,svc_l1,ABIDE,40,91,correlation,129.0,[ 0.55471151]
820,dictlearn,svc_l2,ABIDE,40,91,correlation,129.0,[ 0.6282861]
821,dictlearn,ridge,ABIDE,40,91,correlation,129.0,[ 0.62231137]
822,dictlearn,svc_l1,ABIDE,40,91,partial correlation,129.0,[ 0.54344486]
823,dictlearn,svc_l2,ABIDE,40,91,partial correlation,129.0,[ 0.63528508]
824,dictlearn,ridge,ABIDE,40,91,partial correlation,129.0,[ 0.63767497]
825,dictlearn,svc_l1,ABIDE,40,91,tangent,129.0,[ 0.57835439]
826,dictlearn,svc_l2,ABIDE,40,91,tangent,129.0,[ 0.67138955]
827,dictlearn,ridge,ABIDE,40,91,tangent,129.0,[ 0.66951178]
828,dictlearn,svc_l1,ABIDE,40,92,correlation,132.0,[ 0.65414817]
829,dictlearn,svc_l2,ABIDE,40,92,correlation,132.0,[ 0.67787641]
830,dictlearn,ridge,ABIDE,40,92,correlation,132.0,[ 0.67215773]
831,dictlearn,svc_l1,ABIDE,40,92,partial correlation,132.0,[ 0.61992147]
832,dictlearn,svc_l2,ABIDE,40,92,partial correlation,132.0,[ 0.62982247]
833,dictlearn,ridge,ABIDE,40,92,partial correlation,132.0,[ 0.62999317]
834,dictlearn,svc_l1,ABIDE,40,92,tangent,132.0,[ 0.6244452]
835,dictlearn,svc_l2,ABIDE,40,92,tangent,132.0,[ 0.66268351]
836,dictlearn,ridge,ABIDE,40,92,tangent,132.0,[ 0.66285422]
837,dictlearn,svc_l1,ABIDE,40,93,correlation,133.0,[ 0.62393308]
838,dictlearn,svc_l2,ABIDE,40,93,correlation,133.0,[ 0.67787641]
839,dictlearn,ridge,ABIDE,40,93,correlation,133.0,[ 0.67693752]
840,dictlearn,svc_l1,ABIDE,40,93,partial correlation,133.0,[ 0.57878115]
841,dictlearn,svc_l2,ABIDE,40,93,partial correlation,133.0,[ 0.70903039]
842,dictlearn,ridge,ABIDE,40,93,partial correlation,133.0,[ 0.71133493]
843,dictlearn,svc_l1,ABIDE,40,93,tangent,133.0,[ 0.60011949]
844,dictlearn,svc_l2,ABIDE,40,93,tangent,133.0,[ 0.73770912]
845,dictlearn,ridge,ABIDE,40,93,tangent,133.0,[ 0.73642882]
846,dictlearn,svc_l1,ABIDE,40,94,correlation,129.0,[ 0.64160123]
847,dictlearn,svc_l2,ABIDE,40,94,correlation,129.0,[ 0.69503243]
848,dictlearn,ridge,ABIDE,40,94,correlation,129.0,[ 0.68991123]
849,dictlearn,svc_l1,ABIDE,40,94,partial correlation,129.0,[ 0.59704677]
850,dictlearn,svc_l2,ABIDE,40,94,partial correlation,129.0,[ 0.6332366]
851,dictlearn,ridge,ABIDE,40,94,partial correlation,129.0,[ 0.63400478]
852,dictlearn,svc_l1,ABIDE,40,94,tangent,129.0,[ 0.61411745]
853,dictlearn,svc_l2,ABIDE,40,94,tangent,129.0,[ 0.67053602]
854,dictlearn,ridge,ABIDE,40,94,tangent,129.0,[ 0.6700239]
855,dictlearn,svc_l1,ABIDE,40,95,correlation,142.0,[ 0.61462957]
856,dictlearn,svc_l2,ABIDE,40,95,correlation,142.0,[ 0.65636736]
857,dictlearn,ridge,ABIDE,40,95,correlation,142.0,[ 0.65568453]
858,dictlearn,svc_l1,ABIDE,40,95,partial correlation,142.0,[ 0.57365995]
859,dictlearn,svc_l2,ABIDE,40,95,partial correlation,142.0,[ 0.61471492]
860,dictlearn,ridge,ABIDE,40,95,partial correlation,142.0,[ 0.61659269]
861,dictlearn,svc_l1,ABIDE,40,95,tangent,142.0,[ 0.58356094]
862,dictlearn,svc_l2,ABIDE,40,95,tangent,142.0,[ 0.64834414]
863,dictlearn,ridge,ABIDE,40,95,tangent,142.0,[ 0.6471492]
864,dictlearn,svc_l1,ABIDE,40,96,correlation,137.0,[ 0.64194264]
865,dictlearn,svc_l2,ABIDE,40,96,correlation,137.0,[ 0.68060772]
866,dictlearn,ridge,ABIDE,40,96,correlation,137.0,[ 0.68752134]
867,dictlearn,svc_l1,ABIDE,40,96,partial correlation,137.0,[ 0.59482759]
868,dictlearn,svc_l2,ABIDE,40,96,partial correlation,137.0,[ 0.70331171]
869,dictlearn,ridge,ABIDE,40,96,partial correlation,137.0,[ 0.70450666]
870,dictlearn,svc_l1,ABIDE,40,96,tangent,137.0,[ 0.67053602]
871,dictlearn,svc_l2,ABIDE,40,96,tangent,137.0,[ 0.73071014]
872,dictlearn,ridge,ABIDE,40,96,tangent,137.0,[ 0.73207579]
873,dictlearn,svc_l1,ABIDE,40,97,correlation,131.0,[ 0.64177194]
874,dictlearn,svc_l2,ABIDE,40,97,correlation,131.0,[ 0.68939911]
875,dictlearn,ridge,ABIDE,40,97,correlation,131.0,[ 0.69110618]
876,dictlearn,svc_l1,ABIDE,40,97,partial correlation,131.0,[ 0.60617958]
877,dictlearn,svc_l2,ABIDE,40,97,partial correlation,131.0,[ 0.73216115]
878,dictlearn,ridge,ABIDE,40,97,partial correlation,131.0,[ 0.73147832]
879,dictlearn,svc_l1,ABIDE,40,97,tangent,131.0,[ 0.65628201]
880,dictlearn,svc_l2,ABIDE,40,97,tangent,131.0,[ 0.73369751]
881,dictlearn,ridge,ABIDE,40,97,tangent,131.0,[ 0.73378286]
882,dictlearn,svc_l1,ABIDE,40,98,correlation,142.0,[ 0.65278252]
883,dictlearn,svc_l2,ABIDE,40,98,correlation,142.0,[ 0.69691021]
884,dictlearn,ridge,ABIDE,40,98,correlation,142.0,[ 0.69853192]
885,dictlearn,svc_l1,ABIDE,40,98,partial correlation,142.0,[ 0.54651758]
886,dictlearn,svc_l2,ABIDE,40,98,partial correlation,142.0,[ 0.65457494]
887,dictlearn,ridge,ABIDE,40,98,partial correlation,142.0,[ 0.65559918]
888,dictlearn,svc_l1,ABIDE,40,98,tangent,142.0,[ 0.56512462]
889,dictlearn,svc_l2,ABIDE,40,98,tangent,142.0,[ 0.68897235]
890,dictlearn,ridge,ABIDE,40,98,tangent,142.0,[ 0.68965517]
891,dictlearn,svc_l1,ABIDE,40,99,correlation,134.0,[ 0.6407477]
892,dictlearn,svc_l2,ABIDE,40,99,correlation,134.0,[ 0.6357972]
893,dictlearn,ridge,ABIDE,40,99,correlation,134.0,[ 0.63110277]
894,dictlearn,svc_l1,ABIDE,40,99,partial correlation,134.0,[ 0.60993513]
895,dictlearn,svc_l2,ABIDE,40,99,partial correlation,134.0,[ 0.63869921]
896,dictlearn,ridge,ABIDE,40,99,partial correlation,134.0,[ 0.63827245]
897,dictlearn,svc_l1,ABIDE,40,99,tangent,134.0,[ 0.63272448]
898,dictlearn,svc_l2,ABIDE,40,99,tangent,134.0,[ 0.65705019]
899,dictlearn,ridge,ABIDE,40,99,tangent,134.0,[ 0.65568453]
0,ica,svc_l1,ABIDE,40,0,correlation,106.0,[ 0.59790031]
1,ica,svc_l2,ABIDE,40,0,correlation,106.0,[ 0.64834414]
2,ica,ridge,ABIDE,40,0,correlation,106.0,[ 0.63417549]
3,ica,svc_l1,ABIDE,40,0,partial correlation,106.0,[ 0.59866849]
4,ica,svc_l2,ABIDE,40,0,partial correlation,106.0,[ 0.69392284]
5,ica,ridge,ABIDE,40,0,partial correlation,106.0,[ 0.69460567]
6,ica,svc_l1,ABIDE,40,0,tangent,106.0,[ 0.63246842]
7,ica,svc_l2,ABIDE,40,0,tangent,106.0,[ 0.6954592]
8,ica,ridge,ABIDE,40,0,tangent,106.0,[ 0.69537385]
9,ica,svc_l1,ABIDE,40,1,correlation,104.0,[ 0.61855582]
10,ica,svc_l2,ABIDE,40,1,correlation,104.0,[ 0.66413452]
11,ica,ridge,ABIDE,40,1,correlation,104.0,[ 0.65064869]
12,ica,svc_l1,ABIDE,40,1,partial correlation,104.0,[ 0.61198361]
13,ica,svc_l2,ABIDE,40,1,partial correlation,104.0,[ 0.66165927]
14,ica,ridge,ABIDE,40,1,partial correlation,104.0,[ 0.66063503]
15,ica,svc_l1,ABIDE,40,1,tangent,104.0,[ 0.64262547]
16,ica,svc_l2,ABIDE,40,1,tangent,104.0,[ 0.71483441]
17,ica,ridge,ABIDE,40,1,tangent,104.0,[ 0.71423694]
18,ica,svc_l1,ABIDE,40,2,correlation,101.0,[ 0.61113008]
19,ica,svc_l2,ABIDE,40,2,correlation,101.0,[ 0.62632298]
20,ica,ridge,ABIDE,40,2,correlation,101.0,[ 0.60575282]
21,ica,svc_l1,ABIDE,40,2,partial correlation,101.0,[ 0.55889382]
22,ica,svc_l2,ABIDE,40,2,partial correlation,101.0,[ 0.61522704]
23,ica,ridge,ABIDE,40,2,partial correlation,101.0,[ 0.61582451]
24,ica,svc_l1,ABIDE,40,2,tangent,101.0,[ 0.61437351]
25,ica,svc_l2,ABIDE,40,2,tangent,101.0,[ 0.63024923]
26,ica,ridge,ABIDE,40,2,tangent,101.0,[ 0.6295664]
27,ica,svc_l1,ABIDE,40,3,correlation,107.0,[ 0.61275179]
28,ica,svc_l2,ABIDE,40,3,correlation,107.0,[ 0.62649368]
29,ica,ridge,ABIDE,40,3,correlation,107.0,[ 0.61300785]
30,ica,svc_l1,ABIDE,40,3,partial correlation,107.0,[ 0.57425743]
31,ica,svc_l2,ABIDE,40,3,partial correlation,107.0,[ 0.63997952]
32,ica,ridge,ABIDE,40,3,partial correlation,107.0,[ 0.63878457]
33,ica,svc_l1,ABIDE,40,3,tangent,107.0,[ 0.59397405]
34,ica,svc_l2,ABIDE,40,3,tangent,107.0,[ 0.65039263]
35,ica,ridge,ABIDE,40,3,tangent,107.0,[ 0.64911233]
36,ica,svc_l1,ABIDE,40,4,correlation,108.0,[ 0.64066234]
37,ica,svc_l2,ABIDE,40,4,correlation,108.0,[ 0.66447593]
38,ica,ridge,ABIDE,40,4,correlation,108.0,[ 0.65687948]
39,ica,svc_l1,ABIDE,40,4,partial correlation,108.0,[ 0.56546603]
40,ica,svc_l2,ABIDE,40,4,partial correlation,108.0,[ 0.66592694]
41,ica,ridge,ABIDE,40,4,partial correlation,108.0,[ 0.66823148]
42,ica,svc_l1,ABIDE,40,4,tangent,108.0,[ 0.61906794]
43,ica,svc_l2,ABIDE,40,4,tangent,108.0,[ 0.7042506]
44,ica,ridge,ABIDE,40,4,tangent,108.0,[ 0.70203141]
45,ica,svc_l1,ABIDE,40,5,correlation,109.0,[ 0.60088767]
46,ica,svc_l2,ABIDE,40,5,correlation,109.0,[ 0.61710481]
47,ica,ridge,ABIDE,40,5,correlation,109.0,[ 0.5990099]
48,ica,svc_l1,ABIDE,40,5,partial correlation,109.0,[ 0.50742574]
49,ica,svc_l2,ABIDE,40,5,partial correlation,109.0,[ 0.57033117]
50,ica,ridge,ABIDE,40,5,partial correlation,109.0,[ 0.56964834]
51,ica,svc_l1,ABIDE,40,5,tangent,109.0,[ 0.5774155]
52,ica,svc_l2,ABIDE,40,5,tangent,109.0,[ 0.61898259]
53,ica,ridge,ABIDE,40,5,tangent,109.0,[ 0.61693411]
54,ica,svc_l1,ABIDE,40,6,correlation,108.0,[ 0.61343462]
55,ica,svc_l2,ABIDE,40,6,correlation,108.0,[ 0.61471492]
56,ica,ridge,ABIDE,40,6,correlation,108.0,[ 0.60549676]
57,ica,svc_l1,ABIDE,40,6,partial correlation,108.0,[ 0.58697508]
58,ica,svc_l2,ABIDE,40,6,partial correlation,108.0,[ 0.58313418]
59,ica,ridge,ABIDE,40,6,partial correlation,108.0,[ 0.58296347]
60,ica,svc_l1,ABIDE,40,6,tangent,108.0,[ 0.67992489]
61,ica,svc_l2,ABIDE,40,6,tangent,108.0,[ 0.63904063]
62,ica,ridge,ABIDE,40,6,tangent,108.0,[ 0.64057699]
63,ica,svc_l1,ABIDE,40,7,correlation,108.0,[ 0.60942301]
64,ica,svc_l2,ABIDE,40,7,correlation,108.0,[ 0.64527142]
65,ica,ridge,ABIDE,40,7,correlation,108.0,[ 0.63229771]
66,ica,svc_l1,ABIDE,40,7,partial correlation,108.0,[ 0.51655855]
67,ica,svc_l2,ABIDE,40,7,partial correlation,108.0,[ 0.62888358]
68,ica,ridge,ABIDE,40,7,partial correlation,108.0,[ 0.62837146]
69,ica,svc_l1,ABIDE,40,7,tangent,108.0,[ 0.60993513]
70,ica,svc_l2,ABIDE,40,7,tangent,108.0,[ 0.69725162]
71,ica,ridge,ABIDE,40,7,tangent,108.0,[ 0.69588597]
72,ica,svc_l1,ABIDE,40,8,correlation,105.0,[ 0.62111642]
73,ica,svc_l2,ABIDE,40,8,correlation,105.0,[ 0.63972346]
74,ica,ridge,ABIDE,40,8,correlation,105.0,[ 0.62478662]
75,ica,svc_l1,ABIDE,40,8,partial correlation,105.0,[ 0.59508365]
76,ica,svc_l2,ABIDE,40,8,partial correlation,105.0,[ 0.59627859]
77,ica,ridge,ABIDE,40,8,partial correlation,105.0,[ 0.59414476]
78,ica,svc_l1,ABIDE,40,8,tangent,105.0,[ 0.64877091]
79,ica,svc_l2,ABIDE,40,8,tangent,105.0,[ 0.65713554]
80,ica,ridge,ABIDE,40,8,tangent,105.0,[ 0.65192899]
81,ica,svc_l1,ABIDE,40,9,correlation,101.0,[ 0.65124616]
82,ica,svc_l2,ABIDE,40,9,correlation,101.0,[ 0.67266985]
83,ica,ridge,ABIDE,40,9,correlation,101.0,[ 0.65457494]
84,ica,svc_l1,ABIDE,40,9,partial correlation,101.0,[ 0.53755548]
85,ica,svc_l2,ABIDE,40,9,partial correlation,101.0,[ 0.61864117]
86,ica,ridge,ABIDE,40,9,partial correlation,101.0,[ 0.61736087]
87,ica,svc_l1,ABIDE,40,9,tangent,101.0,[ 0.66737794]
88,ica,svc_l2,ABIDE,40,9,tangent,101.0,[ 0.68794811]
89,ica,ridge,ABIDE,40,9,tangent,101.0,[ 0.68470468]
90,ica,svc_l1,ABIDE,40,10,correlation,107.0,[ 0.57536702]
91,ica,svc_l2,ABIDE,40,10,correlation,107.0,[ 0.63391943]
92,ica,ridge,ABIDE,40,10,correlation,107.0,[ 0.62785934]
93,ica,svc_l1,ABIDE,40,10,partial correlation,107.0,[ 0.57144076]
94,ica,svc_l2,ABIDE,40,10,partial correlation,107.0,[ 0.61727552]
95,ica,ridge,ABIDE,40,10,partial correlation,107.0,[ 0.61744623]
96,ica,svc_l1,ABIDE,40,10,tangent,107.0,[ 0.59943667]
97,ica,svc_l2,ABIDE,40,10,tangent,107.0,[ 0.6561113]
98,ica,ridge,ABIDE,40,10,tangent,107.0,[ 0.65244111]
99,ica,svc_l1,ABIDE,40,11,correlation,105.0,[ 0.61266644]
100,ica,svc_l2,ABIDE,40,11,correlation,105.0,[ 0.66934107]
101,ica,ridge,ABIDE,40,11,correlation,105.0,[ 0.65346535]
102,ica,svc_l1,ABIDE,40,11,partial correlation,105.0,[ 0.63622397]
103,ica,svc_l2,ABIDE,40,11,partial correlation,105.0,[ 0.69605667]
104,ica,ridge,ABIDE,40,11,partial correlation,105.0,[ 0.69844657]
105,ica,svc_l1,ABIDE,40,11,tangent,105.0,[ 0.6015705]
106,ica,svc_l2,ABIDE,40,11,tangent,105.0,[ 0.71748037]
107,ica,ridge,ABIDE,40,11,tangent,105.0,[ 0.71645613]
108,ica,svc_l1,ABIDE,40,12,correlation,108.0,[ 0.59055992]
109,ica,svc_l2,ABIDE,40,12,correlation,108.0,[ 0.65397747]
110,ica,ridge,ABIDE,40,12,correlation,108.0,[ 0.65150222]
111,ica,svc_l1,ABIDE,40,12,partial correlation,108.0,[ 0.5836463]
112,ica,svc_l2,ABIDE,40,12,partial correlation,108.0,[ 0.67505975]
113,ica,ridge,ABIDE,40,12,partial correlation,108.0,[ 0.67762035]
114,ica,svc_l1,ABIDE,40,12,tangent,108.0,[ 0.60447252]
115,ica,svc_l2,ABIDE,40,12,tangent,108.0,[ 0.69213042]
116,ica,ridge,ABIDE,40,12,tangent,108.0,[ 0.69093547]
117,ica,svc_l1,ABIDE,40,13,correlation,113.0,[ 0.59277911]
118,ica,svc_l2,ABIDE,40,13,correlation,113.0,[ 0.59149881]
119,ica,ridge,ABIDE,40,13,correlation,113.0,[ 0.5874872]
120,ica,svc_l1,ABIDE,40,13,partial correlation,113.0,[ 0.51331512]
121,ica,svc_l2,ABIDE,40,13,partial correlation,113.0,[ 0.61189826]
122,ica,ridge,ABIDE,40,13,partial correlation,113.0,[ 0.61181291]
123,ica,svc_l1,ABIDE,40,13,tangent,113.0,[ 0.55206555]
124,ica,svc_l2,ABIDE,40,13,tangent,113.0,[ 0.63895527]
125,ica,ridge,ABIDE,40,13,tangent,113.0,[ 0.63904063]
126,ica,svc_l1,ABIDE,40,14,correlation,108.0,[ 0.67599863]
127,ica,svc_l2,ABIDE,40,14,correlation,108.0,[ 0.71184705]
128,ica,ridge,ABIDE,40,14,correlation,108.0,[ 0.69989758]
129,ica,svc_l1,ABIDE,40,14,partial correlation,108.0,[ 0.59235234]
130,ica,svc_l2,ABIDE,40,14,partial correlation,108.0,[ 0.66208604]
131,ica,ridge,ABIDE,40,14,partial correlation,108.0,[ 0.66302492]
132,ica,svc_l1,ABIDE,40,14,tangent,108.0,[ 0.6928986]
133,ica,svc_l2,ABIDE,40,14,tangent,108.0,[ 0.73702629]
134,ica,ridge,ABIDE,40,14,tangent,108.0,[ 0.73420963]
135,ica,svc_l1,ABIDE,40,15,correlation,109.0,[ 0.5887675]
136,ica,svc_l2,ABIDE,40,15,correlation,109.0,[ 0.65337999]
137,ica,ridge,ABIDE,40,15,correlation,109.0,[ 0.64996586]
138,ica,svc_l1,ABIDE,40,15,partial correlation,109.0,[ 0.59081598]
139,ica,svc_l2,ABIDE,40,15,partial correlation,109.0,[ 0.66020826]
140,ica,ridge,ABIDE,40,15,partial correlation,109.0,[ 0.66140321]
141,ica,svc_l1,ABIDE,40,15,tangent,109.0,[ 0.64057699]
142,ica,svc_l2,ABIDE,40,15,tangent,109.0,[ 0.70382383]
143,ica,ridge,ABIDE,40,15,tangent,109.0,[ 0.7029703]
144,ica,svc_l1,ABIDE,40,16,correlation,113.0,[ 0.64962445]
145,ica,svc_l2,ABIDE,40,16,correlation,113.0,[ 0.67377945]
146,ica,ridge,ABIDE,40,16,correlation,113.0,[ 0.67309662]
147,ica,svc_l1,ABIDE,40,16,partial correlation,113.0,[ 0.60600888]
148,ica,svc_l2,ABIDE,40,16,partial correlation,113.0,[ 0.6255548]
149,ica,ridge,ABIDE,40,16,partial correlation,113.0,[ 0.62546944]
150,ica,svc_l1,ABIDE,40,16,tangent,113.0,[ 0.69921475]
151,ica,svc_l2,ABIDE,40,16,tangent,113.0,[ 0.6978491]
152,ica,ridge,ABIDE,40,16,tangent,113.0,[ 0.69878798]
153,ica,svc_l1,ABIDE,40,17,correlation,108.0,[ 0.64868556]
154,ica,svc_l2,ABIDE,40,17,correlation,108.0,[ 0.66942643]
155,ica,ridge,ABIDE,40,17,correlation,108.0,[ 0.6612325]
156,ica,svc_l1,ABIDE,40,17,partial correlation,108.0,[ 0.6255548]
157,ica,svc_l2,ABIDE,40,17,partial correlation,108.0,[ 0.63921133]
158,ica,ridge,ABIDE,40,17,partial correlation,108.0,[ 0.6409184]
159,ica,svc_l1,ABIDE,40,17,tangent,108.0,[ 0.6561113]
160,ica,svc_l2,ABIDE,40,17,tangent,108.0,[ 0.70151929]
161,ica,ridge,ABIDE,40,17,tangent,108.0,[ 0.70220212]
162,ica,svc_l1,ABIDE,40,18,correlation,107.0,[ 0.53328781]
163,ica,svc_l2,ABIDE,40,18,correlation,107.0,[ 0.60327757]
164,ica,ridge,ABIDE,40,18,correlation,107.0,[ 0.60131444]
165,ica,svc_l1,ABIDE,40,18,partial correlation,107.0,[ 0.56128371]
166,ica,svc_l2,ABIDE,40,18,partial correlation,107.0,[ 0.57476955]
167,ica,ridge,ABIDE,40,18,partial correlation,107.0,[ 0.57374531]
168,ica,svc_l1,ABIDE,40,18,tangent,107.0,[ 0.59960737]
169,ica,svc_l2,ABIDE,40,18,tangent,107.0,[ 0.6129225]
170,ica,ridge,ABIDE,40,18,tangent,107.0,[ 0.61121543]
171,ica,svc_l1,ABIDE,40,19,correlation,104.0,[ 0.67582793]
